,Intercept,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,TradeVolume,y,predicted
25,1,-0.8126289766298865,-0.22829917607885758,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.7840510975301113,2.0038149092001105,0.0,-0.162417280097067
26,1,0.6843191382146413,0.015991000258720273,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.4895020824242766,0.0,-0.03228138896915395
27,1,0.08553989227683016,-0.3301668626523332,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,2.7552672460115337,0.0,0.039070451758435196
28,1,0.9409388150451318,-0.34697221791847066,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.5850959403957535,-0.19278039159638496,-0.055555555555555615,0.01371842170818844
29,1,-0.5560092997993961,-0.4167063283800965,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.7840510975301113,-0.43241743311925296,0.0,-0.4587211700584402
30,1,1.1120185995987921,0.36280045353233065,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.6763724095908112,-0.32429936123316294,0.21052631578947373,0.029539537178518063
31,1,0.8126289766298865,-0.40773455922289464,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.7840510975301113,0.35555384538989854,0.0,-0.12090916960921844
32,1,1.1120185995987921,-0.07662411289290366,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.14511581316470762,0.2636852214898197,0.10000000000000007,-0.2569628902170051
33,1,1.2403284380140374,-0.22504541995608385,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.49381947120069597,-0.18448640252019177,0.11764705882352952,0.017790157553602644
34,1,-0.2138497306920754,-0.38135751931523276,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.6881769738157414,0.0,-0.08007654214142906
35,1,1.582488007121358,-0.40773455922289464,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.6927746283350535,-0.6057871945741691,-0.4999999999999999,-0.09586449247387158
36,1,-0.513239353660981,-0.4167063283800965,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.7840510975301113,-0.07404093574027204,0.0,-0.4442269123165272
37,1,0.34215956910732065,-0.41286128445558146,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.7840510975301113,0.4547008678670449,0.3333333333333333,-0.14569273611624808
38,1,-1.3258683302908676,-0.40517119660655126,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.8753275667251689,-0.3756289977098077,-0.4999999999999999,-0.28401035866141855
39,1,-0.08553989227683016,0.9230925531742892,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,1.771690039931503,-0.05135941459313143,0.096774193548387,0.07544381831632932
40,1,0.04276994613841508,-0.14616380723730735,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.12871359442046532,-0.44358892860963567,-0.07692307692307697,-0.1033428232754744
41,1,1.1547885457372071,-0.41093703066491233,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.5563617902833852,0.0,-0.007727936097652689
42,1,-0.4276994613841508,-0.4147832291417018,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.7683239907050778,-1.0,-0.10922671830352776
43,1,0.8981688689067168,1.0525135013562414,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,1.3153076939562147,-0.4820544187640215,-0.038461538461538484,0.027983533118130288
44,1,-1.1547885457372071,-0.4167063283800965,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.41894522074988055,-0.13383382637629754,-0.857142857142857,-0.23215679013233614
45,1,-0.8126289766298865,-0.40581857383530884,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.7840510975301113,0.561422502816837,0.0,-0.44088228874993385
46,1,0.7698590304914714,-0.2601123653360981,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,1.224031224761157,-0.5869141377987499,-0.08000000000000007,0.0017217102535988238
47,1,-1.1547885457372071,0.0733695034752185,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,3.140837077857368,-0.4142637529473811,0.06521739130434788,0.1641378790375539
48,1,1.625257953259773,-0.3455516565594911,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.8211770129304111,0.0,0.0117171837649016
49,1,-1.4541781687061128,-0.31624773492645747,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.14511581316470762,-0.24000534980572996,0.0,-0.07183735804559492
50,1,1.5397180609829428,-0.3235140135727284,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.6959208513715749,0.0,0.024472138331267664
51,1,0.04276994613841508,-0.2726036946990826,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.41894522074988055,0.5551173784680983,0.14285714285714296,-0.34507491293607834
52,1,1.1120185995987921,-0.15907753139686762,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.6763724095908112,-0.27398531525564396,-0.1052631578947368,0.03293208870191436
53,1,-0.7698590304914714,-0.4108951525082944,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.03743712522540759,0.14164509651154825,0.0,-0.14427283587156753
54,1,0.04276994613841508,-0.07375363086636771,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.6842838769024263,0.0,-0.07732338601043016
55,1,0.5560092997993961,-0.31862826722196474,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.41794526850671176,0.0,-0.03856437586252281
56,1,-1.4114082225676976,-0.41220422650436467,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.32766875155482295,0.4862688058815353,0.0,-0.21894110754786542
57,1,1.1975584918756224,-0.40773455922289464,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.6927746283350535,-0.6585979005287055,0.0,-0.1205922891624509
58,1,-1.1975584918756224,-0.28884993671182857,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.14511581316470762,-0.4118517255119576,0.0,-0.062169031984568565
59,1,-1.668027899398188,-0.10032699185402538,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.14511581316470762,0.6097476840669015,0.0,-0.055628138631001536
60,1,-1.2830983841524524,-0.3583723181487894,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.8753275667251689,-0.24355991655266993,0.5,-0.13146559378017608
61,1,1.3686382764292826,0.16821818063719163,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,1.4978606323463304,0.22170748085929082,-0.07142857142857129,0.0991214637781388
62,1,0.6843191382146413,-0.3877845755088443,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.44079605473704,0.0,-0.018260501532317838
63,1,0.7270890843530564,-0.31387342928231104,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.7444152977048271,0.0,-0.025602655474063207
64,1,-1.2830983841524524,0.9566682359891462,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,3.3233900162474828,-0.22117460930110763,0.06249999999999994,0.1878737361569681
65,1,-0.7270890843530564,-0.03243263856405941,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.8753275667251689,-0.2891768564717325,-0.4999999999999999,-0.4741380373111353
66,1,0.04276994613841508,-0.4013261526820362,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.8753275667251689,-0.540958667713312,0.0,-0.20784414720891553
67,1,0.6415491920762262,0.14163348383384344,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.6180165968344744,0.0,-0.038736107382113125
68,1,1.2403284380140374,-0.3837763317732176,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.40254300200563825,-0.4048272245596715,0.06250000000000007,-0.028329116090789835
69,1,-0.8981688689067168,-0.26669194361525767,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.767648878785869,-0.5194196858776878,-0.09999999999999996,-0.15129549997815547
70,1,0.6415491920762262,-0.11828128976015742,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.5850959403957535,-0.08377367802355998,-0.055555555555555615,-0.0031152844690668655
71,1,0.8126289766298865,-0.030163381462753602,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.8215155430967863,0.0,-0.0358286741884971
72,1,0.34215956910732065,-0.15833866939691052,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.6317270685726714,-1.0,-0.04434533768455921
73,1,1.4114082225676976,-0.3627190563537591,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.7878741078132475,0.0,0.013633457605098206
74,1,0.12830983841524524,-0.3929262204637336,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,0.3030393533309405,0.0,-0.026665011132585438
75,1,-1.1547885457372071,-0.2541018066817233,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.8753275667251689,-0.6110767284237821,0.0,-0.12212286198372302
76,1,1.7107978455366033,2.7185864632827963,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.38468467966034514,0.0,0.04062890012140653
77,1,0.9409388150451318,1.3268819155971974,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,1.4065841631512725,-0.3249341052951165,0.0,0.04774437038417279
78,1,1.1975584918756224,-0.31210516268765776,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.767648878785869,-0.32442631004555367,-0.04999999999999991,0.047036362292629696
79,1,0.6415491920762262,-0.08676067610332974,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.9502018171759842,-0.2948049204877208,0.18181818181818185,0.00736933467869773
80,1,1.668027899398188,-0.23597909594000405,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.31126653281058053,0.9233958832135548,0.06666666666666654,0.05790786098288486
81,1,-1.0692486534603771,-0.3693125733027852,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.8753275667251689,2.2403205466840075,-0.4999999999999999,-0.4112813358141007
82,1,0.17107978455366032,-0.3877845755088443,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.27965569554242914,0.0,-0.043514749946857986
83,1,-1.026478707321962,-0.3058076056326665,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.9666040359202266,-0.12638616271604242,0.0,-0.12323382307049845
84,1,-0.08553989227683016,-0.38135751931523276,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,6.9264666910039665,0.0,0.181323933485722
85,1,-0.513239353660981,-0.34245241446262453,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.4106253242969067,-0.17416123244574716,0.026315789473684237,0.12001215440579897
86,1,-0.4704694075225659,-0.37430497400031376,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.32766875155482295,-0.5064709070138351,0.0,-0.044483841973930356
87,1,0.34215956910732065,-0.06535684827297403,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,1.041478286371042,-0.0799228973810417,0.0,-0.028602390390762567
88,1,-0.08553989227683016,-0.38979102090849094,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.8753275667251689,0.2974536055857492,-0.4999999999999999,-0.1875266687468584
89,1,-0.2993896229689056,-0.3949177461411777,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.7840510975301113,-0.6116268399441419,0.3333333333333333,-0.2194519299776833
90,1,-1.625257953259773,-0.3929262204637336,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.9666040359202266,-0.42463123929262264,0.0,-0.15554522200254017
91,1,0.7270890843530564,-0.08159518643950563,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.49381947120069597,0.3120104027398842,-0.05882352941176459,-0.023008581406493023
92,1,-0.9409388150451318,-0.2753110921206415,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.8753275667251689,0.05113059327697034,0.0,-0.0873601052332834
93,1,0.7698590304914714,-0.057824493143187036,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.767648878785869,-0.387816083699316,0.0,0.016879211575648784
