,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
37,0.5,0.01746286631874749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.11111111111111106,0.0584018
38,0.9625000000000001,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.11111111111111106,0.098248504
39,0.02500000000000001,0.00040024014408645203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0723976
40,0.6875,0.0091448095668777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3086333
41,0.8,0.03446889759823134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10188476
42,0.45000000000000007,0.0039023414048429063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,-0.4999999999999999,-0.4208149
43,0.875,0.035197537198563375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.03333333333333337,0.0531955
44,0.15000000000000002,0.009805883530118072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,0.31519786
45,0.7000000000000001,0.037100000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0833333333333333,0.049200892
46,0.775,0.30118009235505383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.064549126
47,0.775,0.009368635437881877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,-0.14285714285714274,-0.056594968
48,0.475,0.01921537229783827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11280565
49,0.7250000000000001,0.024095170884161708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.04328341
50,0.2,0.0017013610888710967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21945146
51,0.65,0.0439918533604888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.0,0.012955787
52,0.5375000000000001,0.04210314262691378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.03703703703703707,-0.11165499
53,0.75,0.1060194955280876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.057973396
54,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.00940332
55,0.625,0.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.18181818181818185,0.23751032
56,0.8375,0.01629327902240326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.12499999999999993,0.0059150793
57,0.0625,0.0040326645831233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-0.12499999999999993,-0.15483353
58,0.02500000000000001,0.017642907551164433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001,-0.28571428571428553,-0.13600641
59,0.2625,0.006351446718419196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.08333333333333341,-0.0573983
60,0.9625000000000001,0.05808461461159683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017145291
61,0.3375,0.14893617021276595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.11111111111111106,0.12769118
62,0.925,0.01821457165732586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.034084875
63,1.0,0.02368526696105981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.07142857142857148,-0.024219386
