,Intercept,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
108,1,0.6625000000000001,0.05660377358490566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,-0.04999999999999991,0.04634174720115285
109,1,0.9875,0.032837352488455616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.027777777777777804,0.07171332352850858
110,1,0.625,0.0541951023685267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,-0.22222222222222227,0.040424426022376156
111,1,0.525,0.002110340669279469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09289478629313164
112,1,0.7875000000000001,0.0028203062046736503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.05882352941176459,-0.11502825449349001
113,1,0.3875,0.011958597125916992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.5,-0.0910503195851198
114,1,0.675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07692307692307697,0.04263770444811853
115,1,0.15000000000000002,0.030710558008831795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.4285714285714286,0.027802089152862346
116,1,0.55,0.002401440864518712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,0.05603400855225039
117,1,0.23750000000000004,0.0034020412247348416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.05462990790069516
118,1,0.5750000000000001,0.8768599281682914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,-0.04761904761904767,-0.016864754367706555
119,1,0.7125,0.038500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0833333333333333,0.06548576634084471
120,1,0.8,0.0020016012810248197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10645260284752872
121,1,0.037500000000000006,0.0045162585307105575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.011010098714931447
122,1,0.7625000000000001,0.012389202256244965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.11764705882352935,-0.11562080721740438
123,1,0.8125,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,-0.11111111111111123,0.0581664598836874
124,1,0.22500000000000003,0.009446286805346194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,-0.09162697279295089
125,1,0.037500000000000006,0.002201761409127302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039999999999999994,0.6666666666666666,-0.10388837018625086
126,1,0.4375,0.000703446889759823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09320255332752339
127,1,0.775,0.07226013649136892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.05263157894736847,0.04309823076572698
128,1,0.8500000000000001,0.025291047771979124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,-0.2,0.0340465231884709
129,1,0.0625,0.25459209851205744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,-0.04761904761904767,0.012408155965442667
130,1,0.5375000000000001,0.05654181631605953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.04347826086956513,0.03036542482092483
131,1,0.525,0.018737270875763757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,-0.12499999999999993,-0.008224045171833158
132,1,0.2625,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039999999999999994,0.0,0.0389991236300095
133,1,0.28750000000000003,0.019755600814663956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,-0.28571428571428553,-0.012242616100907475
134,1,0.4375,0.04224216150821655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.05014342553949464
135,1,1.0,0.005527082705255753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09101044491722812
136,1,0.45000000000000007,0.019600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12000000000000001,0.5714285714285715,0.050613358342740215
137,1,0.7625000000000001,0.12635487755921315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.04030639127163774
138,1,0.07500000000000001,0.0017013610888710967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,-0.4999999999999999,-0.10663903354027825
139,1,0.6000000000000001,0.05721192586623691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,-0.1250000000000001,-0.09802423166610595
140,1,0.17500000000000002,0.006405124099279422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10938238417154308
141,1,0.02500000000000001,0.00040024014408645203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04798466655420371
142,1,0.21250000000000002,0.008757637474541755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,-0.11111111111111123,-0.006134039442103369
143,1,0.0,0.01588594704684318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,-0.0015383449265118816
144,1,0.475,0.0009005403241945168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,0.055785137576998836
145,1,0.95,0.10899237254114814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,-0.15384615384615374,0.024366751688934072
