,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
0,0.475,0.02158859470468432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,0,0
1,0.8,0.10312981015905592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0,0
2,0.9750000000000001,0.059012444801284626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,0,0
3,0.8500000000000001,0.004935535858178889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0,0
4,0.41250000000000003,0.20890410958904107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0
5,0.5375000000000001,0.2180851063829787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,1,0
6,0.375,0.03014256619144604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,1,0
7,0.48750000000000004,0.024901703800786372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0,0
8,0.7625000000000001,0.03319755600814664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,0,0
9,0.3125,0.009770346494762286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0
10,0.925,0.032617422721798475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0,0
11,0.5375000000000001,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09999999999999999,0,0
12,0.8250000000000001,0.003001801080648389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,1,0
13,0.625,0.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1,1
14,0.8250000000000001,0.004935535858178889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0,0
15,0.475,0.0009005403241945168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,1,0
16,0.22500000000000003,0.02709755118426335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0,0
17,0.95,0.03165511003919204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
18,0.6875,0.018737270875763757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,0,0
19,0.3875,0.10273972602739727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0,0
20,0.6375000000000001,0.034171369933299126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1,0
21,0.5,0.029861467419189325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0,0
22,0.75,0.1060194955280876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
23,0.36250000000000004,0.0010008006405124099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
24,0.23750000000000004,0.006250630103841115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0
25,0.6000000000000001,0.2086198050282196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0,0
26,0.9,0.04032837352488455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0,0
27,0.15000000000000002,0.006405124099279422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
28,0.7375,0.27296049256028737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0,0
29,0.22500000000000003,0.004802881729037424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0,0
30,0.6375000000000001,0.06765412329863893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
31,0.6000000000000001,0.009446286805346194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,1,1
32,0.1875,0.006351446718419196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0
33,0.5875,0.03306200381871168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,1,1
34,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039999999999999994,0,1
35,0.8375,0.013200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,0,0
36,0.0,0.0012007204322593554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
37,0.1,0.010208166533226582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0,0
38,0.5,0.014765784114052953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0,0
39,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0,0
40,0.7250000000000001,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0,0
41,0.22500000000000003,0.03755772190867111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0,0
42,0.9875,0.02880369329586512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0,0
