,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
37,0.65,0.10676479483818932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.05882352941176475,0.060266193
38,0.6875,0.04275391409072662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.05263157894736847,-0.111074165
39,0.4,0.040225829216654914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,-0.07692307692307697,-0.015568651
40,0.1875,0.012907744646788072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,-0.4999999999999999,-0.17158005
41,0.5,0.05560032232070911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,-0.06896551724137938,-0.087892294
42,0.8875000000000001,0.014169430208019291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.31117395
43,0.5875,0.06442181671539468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.12499999999999993,0.05270328
44,0.8250000000000001,0.008206565252201762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.5,-0.0025223757
45,0.2,0.02582655009546779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.13783053
46,0.3375,0.039917906618778864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,-0.04761904761904767,-0.068909645
47,0.7375,0.0695556445156125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.083776355
48,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031447608
49,0.95,0.022217774219375503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.16090274
50,0.4,0.000703446889759823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29155198
51,0.925,0.08129836197367098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1295017
52,0.07500000000000001,0.1789887187751813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-0.02173913043478251,-0.058905907
53,0.5875,0.16920915295062222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.13636363636363635,0.069761515
54,0.9,0.02368526696105981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.07142857142857129,-0.12144226
55,0.07500000000000001,0.025415249149489696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8656558
56,0.125,0.7250509164969451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18000000000000002,0.0,-0.01854397
57,0.75,0.06423123243677238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.05000000000000005,-0.08701359
58,0.11250000000000002,0.0040326645831233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.3333333333333333,0.3975344
59,0.21250000000000002,0.04937775993576877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2727272727272728,-0.14360322
60,0.6875,0.001400840504302582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0,-0.347287
61,0.6125,0.011657119887448494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.32046452
62,0.8250000000000001,0.06618778860954336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.06896551724137917,0.02803788
63,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039999999999999994,0.0,-0.022622
64,0.375,0.04463827603899435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,-0.03412042
65,0.21250000000000002,0.0034020412247348416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.12737
66,0.925,0.01248992747784045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,-0.06864093
67,0.8375,0.01629327902240326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.12499999999999993,-0.023241516
68,0.6125,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3333333333333333,0.32684222
69,0.8,0.016332291561649358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.1052631578947368,-0.019172695
70,0.7000000000000001,0.027635413526278758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.27578178
71,0.3875,0.10273972602739727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,-0.12499999999999993,-0.119775444
72,0.5625,0.13378161380971496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.18181818181818185,0.09269239
73,0.11250000000000002,0.01588594704684318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18000000000000002,-0.09999999999999996,-0.10044772
74,0.1625,0.019194050849160885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.28770837
75,0.525,0.0009005403241945168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,-0.05474602
76,0.6375000000000001,0.0039023414048429063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,-0.009943236
77,0.5875,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.4166666666666666,0.46988797
78,0.7125,0.2898922524371473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.025487412
79,0.5125000000000001,0.00040024014408645203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0,-0.47472686
80,0.17500000000000002,0.016179278464475932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,-0.4999999999999999,0.28043076
81,0.08750000000000002,0.01588594704684318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18000000000000002,-0.09999999999999996,-0.10145676
82,0.5,0.0006003602161296777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,-1.0,-0.47790915
83,0.5750000000000001,0.689813888333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,0.14861614
84,0.5375000000000001,0.008206565252201762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15987599
85,0.3875,0.004802881729037424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.036552984
86,0.28750000000000003,0.002923681822764394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.075723454
87,0.02500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022598602
88,0.65,0.051672038678485084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.3529411764705882,-0.4121388
89,0.55,0.01631305044035228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14588487
90,0.6125,0.09920354874483314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.12499999999999993,0.044994805
91,0.30000000000000004,0.001915515676983568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.079652525
